PID,Section,Stage,Group,Condition,Code,Time_HH,Fear.rating,Repeat,TOAccuracy,Recall,Segment,Analytic,Clout,Authentic,Tone,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,States,Motives,Narrativity_Overall,Narrativity_Staging,Narrativity_PlotProg,Narrativity_CogTension,Peak_Staging,Peak_PlotProg,Peak_CogTension,Valley_Staging,Valley_PlotProg,Valley_CogTension,Staging_1,Staging_2,Staging_3,Staging_4,Staging_5,PlotProg_1,PlotProg_2,PlotProg_3,PlotProg_4,PlotProg_5,CogTension_1,CogTension_2,CogTension_3,CogTension_4,CogTension_5,Event.Int,Place.Int,Time.Int,Perceptual.Int,Emo.Tho.Int,Event.Ext,Place.Ext,Time.Ext,Perceptual.Ext,Emo.Tho.Ext,Semantic,Repetition,Other,Internal,External,Total,Percent_Internal,ContextualScore,PerceptualBias,WordCount,Age
1093,Infirmary,Delay,Role-assignment,Baseline,2,08:30pm,3,1,0.2,"This was the first section with all the neon. They gave you glasses towards the start on the inside. there were giant neon snakes and spiders. The glasses made everything loopy which was fun. there were neon dressed people walking through. Definitely got jump scared a few times in this one  more than i expected to tbh (like 3 times). there was one point where the rectangles on the floor moved. and another where orange rectangles were raised more than the others in a thinner hallway. there were railings at one point and cool neon stuff to look at on the side. the walls were very neon and i think there were a few specific setups. a lot of polka dots at some points. i think there were clowns. it looped around and the end was viewable where you started there was a peRson on the box at the end directing you to drop your glasses in a bin. when i got jump scared once, the person behind me laughed. this one was scary, but in a fun scary way. A woman gave out glasses at the start. i think there was also a little something before the glasses but i dont remember what. i think some of the actors had tutus on",1,77.55,32.16,97.65,20.23,0,0,0,0,9.39,0.94,7.51,2.82,0.47,0,0.47,0.47,3.29,0.47,3.76,1.88,1.88,3.29,1.41,1.88,1.88,0,0,0,5.63,1.41,0,0,0,0,0.47,4.23,0,0,0.47,0,0,0,0.94,0,0,0,0,0,0,4.69,16.43,0.47,2.82,11.74,1.41,0,0.47,0.94,4.69,-19.38,-15.95,-20.89,-21.3,4,5,5,1,2,4,0,43.75,0,100,100,92.31,0,92.31,76.37,100,16.28,48.84,48.84,0,100,3,1,0,19,4,0,0,0,0,0,0,0,5,27,5,32,0.84375,23,0.826086957,213,21
1093,Asylum,Delay,Role-assignment,Baseline,2,08:30pm,1,0,0.5,"there were cages, and a few different sets. there was one with a reporter who for some reason made me think the actor was either from Brooklyn or was Jewish (Im also Jewish). Dont know exactly why this popped into mind. I told this thought to the person in front of me. There was also a doctor set up. I think the actor there said something about teeth so i think it was a creepy dentists office. The path was sorta thin and zig zagged into different rooms. I expected a lot of jump scares from behind those walls but dont think there were any. There were a couple other actors in the middle of one hall. The guy was scaring people and the girl was creepy but dressed up sorta fancy 1920s style with a headband or something. It wasnt that long of a section I dont think, but not that short either.",1,45.12,2.24,99,8.22,0,0,0,0,18.83,0,18.83,5.19,1.95,0,4.55,0.65,7.79,0,3.9,1.3,2.6,2.6,0,2.6,2.6,0,0,0,5.84,1.3,0,0,0,0,1.3,4.55,0,0,0.65,0.65,0,0,0,0,0,0,0,0,0,1.95,13.64,0,0.65,12.99,0,0,0,0,1.95,-19.95,-0.01,-42.83,-17,2,5,5,5,3,4,29.41,100,29.41,100,0,90.23,45.11,0,45.11,100,31.58,94.74,31.58,0,100,4,0,0,12,2,0,0,0,1,0,1,0,4,18,6,24,0.75,16,0.75,154,21
1093,DevilsDen,Delay,Role-assignment,Share,2,08:30pm,2,0,0.6,"this one occurred after we passed through the first bar area. was a bit sad we couldnt stop to get a drink and check it out to be honest. It looked very cool and foggy. There was also a worker in front of that that seemed a bit stressed and asked us to ""please not touch her candy people"". Definitely seemed like shed delt with that a few too many times that day. Anyways, the line was long and swung by the potta porties. there was a man with a whale shirt in front of us in line. The lady who let us in had a cool outfit, a shaved head, and some sort of large prop tool in her hand. I think this was one of the medium scary ones. tbh I remember more from outside of it, then from inside. I dont think there were too many actors in this one. Maybe one jump scare. Also a big open foggy hallway in this one. I think this one was more dark. there were also schoool/gym locker things right at the start which i found odd.",1,64.38,59.05,80.57,9.87,3.19,2.66,0,0.53,10.11,0,10.11,4.26,0,0.53,2.66,2.13,1.6,0.53,4.26,1.6,2.66,2.13,0,2.13,1.6,0,0.53,0,7.45,1.6,0.53,1.06,0,0,0.53,6.38,0,0,1.6,0.53,0,0,0.53,0,0,0,0,0,0.53,5.85,15.96,0.53,1.6,11.17,1.06,0,1.6,0.53,6.38,-17.46,24.09,-50.23,-26.25,3,1,5,5,2,3,49.32,49.32,100,78.08,0,100,0,0,44.14,78.38,16.23,48.68,0,50,100,1,1,0,5,2,4,0,0,6,3,0,0,1,9,14,23,0.391304348,7,0.714285714,188,21
1093,GhostlyGrounds,Immediate,Role-assignment,Test,2,08:30pm,3,0,0.8,"i think this was the one with the bus???? the bus was lit up purple there were people in the seats but there was a strobe light so i couldnt tell if any of the were real. i think i saw an arm move.  there was a cool smokey green light thing, cages with people, and a smokey hallway at some point. ",1,65.54,2.59,69.74,44.38,0,0,0,0,14.52,3.23,11.29,3.23,0,1.61,3.23,1.61,3.23,0,1.61,1.61,0,0,0,0,0,0,0,0,1.61,1.61,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06,20.97,0,1.61,8.06,9.68,0,1.61,0,8.06,35.46,75.08,24,7.29,1,3,4,3,4,3,100,100,0,0,59.09,17.31,40.38,100,0,0,92.31,92.31,0,100,0,0,1,0,5,1,0,0,0,1,1,0,0,0,7,2,9,0.777777778,6,0.833333333,62,21
1093,GhostlyGrounds,Delay,Role-assignment,Test,2,08:30pm,3,1,0.8,"The Ghostly Grounds started out with the bus. I think it was the last section. The people in the bus i think were mostly real but also wasnt sure and it freaked me out a bit. got separated from the group momentarily. Our group formed a people chain while we walked through because my friend was scared. she grabbed the back of my sweatshirt and i thought that was funny. There was a cool green strobe light thing and a bunch of fog. There was also a bit more of an open hallway at one point and a lot of fog. There were also strobe lights in the really foggy room. I wiggled my arms while walking through so it would look cool. I also snuck up behind my brother when it was dark and scared him. very funny. Someone tried to scare the tour guide while we were walking but they were unaffected by it. I also got jump scared a couple times while walking through, despite trying to keep my composure cause i was the line leader for a bit and the tour guide was no help for indicating where the actors were hiding.",1,45.8,26.18,89.82,34.68,4.1,2.56,1.03,0.51,9.23,0.51,8.72,1.54,1.03,1.03,1.03,1.03,2.56,0,5.13,3.08,2.05,3.08,1.03,2.05,2.05,0,0,0,8.21,2.05,1.54,0,0,0,0,6.15,0.51,0,0.51,1.03,0,0,1.54,0,0,0,0,0.51,0,7.69,16.92,1.03,2.56,9.23,3.08,0,1.54,1.54,8.2,6.3,59.17,24.7,-64.97,1,4,1,2,5,2,100,0,85.71,0,71.43,18.18,63.64,9.09,100,0,100,0,0,0,33.33,15,1,0,3,5,1,1,0,3,1,1,1,1,24,9,33,0.727272727,19,0.157894737,195,21
1094,Infirmary,Delay,Role-assignment,Baseline,2,08:30pm,1,0,0.4,"I remember this section being very colorful and kind of fun. It was not at all scary to me, but rather really fun. I remember putting the classes on and everything looking like it was popping out at me. I remember there being a lot of clowns. There was also a sliding walkway that was fun. This attraction feels like a fun house",1,29.12,1.6,94.6,97.05,0,0,0,0,19.05,3.17,15.87,6.35,0,0,4.76,1.59,3.17,4.76,9.52,7.94,1.59,7.94,6.35,1.59,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,14.29,0,3.17,6.35,3.17,0,1.59,0,11.11,-23.81,-40.44,-7.32,-23.66,3,1,1,1,5,3,0,50,100,81.25,27.08,100,100,46.67,86.67,0,100,66.67,0,72.22,36.11,1,0,0,4,4,0,0,0,0,0,0,0,0,9,0,9,1,5,0.8,63,22
1094,Asylum,Immediate,Role-assignment,Baseline,2,08:30pm,1,0,0.75,"old time movie theme. surprisingly bight. Audio aspects like a woman in a  red dress opening her fan. large theme reals. 1920s/ 1930s aspects and themes like flappers. I want to say that there was relevant music but I dont remember. Was not a very long attraction, it seemed to go by pretty quickly. 
",1,55.25,8.59,92.16,20.23,0,0,0,0,12.96,0,12.96,5.56,0,1.85,3.7,0,3.7,1.85,1.85,0,0,1.85,0,0,0,0,0,0,5.56,1.85,0,0,0,0,1.85,3.7,0,0,3.7,0,0,1.85,0,0,0,0,0,0,0,11.11,16.67,0,3.7,9.26,1.85,3.7,0,1.85,11.11,18.04,-5.68,47.64,12.16,5,4,4,1,1,1,0,83.33,0,0,100,0,14.29,42.86,100,31.43,0,0,0,100,55,0,0,0,8,0,0,0,0,0,0,0,0,2,8,2,10,0.8,8,1,54,22
1094,Asylum,Delay,Role-assignment,Baseline,2,08:30pm,1,1,0.25,I remember the theme being old Hollywood. There was a woman sitting with a fan that she snapped when you walked by. The set up was like the behind the scenes of a dressing room from a movie set. ,1,98.64,81.78,81.58,20.23,0,0,0,0,2.56,0,2.56,2.56,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,5.13,0,0,0,0,0,0,0,0,0,0,2.56,15.38,0,2.56,12.82,0,0,0,0,2.56,-31.67,-25.49,-15.8,-53.71,4,1,1,1,5,2,0,50,25,100,60.71,100,66.67,100,33.33,0,100,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,1,5,0.8,39,22
1094,DevilsDen,Immediate,Role-assignment,Share,2,08:30pm,4,0,0.4,I remember this being my least favorite attraction because it was the scariest to me. It was one of the special or scarier sections of the night and apart of that reason is that it was significantly darker and ominous. It was a lot harder to predict the placement and actions of the actors. a lot of the sets in this attraction were a lot gorier and overall bloodier. The actors also got a lot closer to me in this attraction which added to the fear factor,1,74.08,13.19,51.97,1.05,0,0,0,0,9.2,0,9.2,2.3,2.3,0,1.15,0,3.45,1.15,5.75,1.15,4.6,4.6,0,4.6,4.6,0,0,0,2.3,0,0,0,0,0,0,2.3,0,0,0,0,0,0,1.15,0,0,0,0,0,0,2.3,8.05,0,0,6.9,1.15,0,0,1.15,2.3,-51.51,-47.33,-52.24,-54.95,4,1,5,1,4,4,0,68.92,75.68,100,75.68,100,56.03,15.52,0,15.52,94.44,47.22,50,0,100,1,0,0,6,1,0,0,0,0,3,0,0,0,8,3,11,0.727272727,7,0.857142857,87,22
1094,DevilsDen,Delay,Role-assignment,Share,2,08:30pm,4,1,0.8,Gruesome scenes and loud noises. This one was scarier to me than the others because of how dark it was. I was harder to predict what was coming next within the attraction. Actors also god a lot closer to me in this attraction,1,43.84,4.93,96.19,1,0,0,0,0,11.63,0,11.63,2.33,4.65,0,0,0,4.65,0,4.65,0,4.65,2.33,0,2.33,2.33,0,0,0,2.33,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.28,0,2.33,9.3,2.33,4.65,0,0,0,21.67,-19.5,12.49,72.02,2,3,2,1,4,1,0,100,25,56.25,84.38,38.46,58.97,100,0,23.08,0,100,50,56.25,0,1,0,0,3,0,0,0,0,0,2,0,0,0,4,2,6,0.666666667,4,0.75,43,22
1094,GhostlyGrounds,Delay,Role-assignment,Test,2,08:30pm,2,0,0.4,I do not really have any recollection of Ghostly Grounds. I suppose for that reason it wasn’t that scary. I don’t remember this part being particularly dark either which helped with it not being as scary,1,1,1,99,1.98,2.86,2.86,0,0,34.29,0,34.29,8.57,2.86,0,11.43,5.71,17.14,5.71,8.57,2.86,5.71,5.71,0,5.71,5.71,0,0,0,2.86,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,2.86,0,0,0,2.86,0,0,0,2.86,6.58,-6.66,-23.13,49.54,2,1,2,1,2,5,0,100,0,0,100,100,0,75,75,25,50,100,50,50,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,3,4,0.25,1,1,37,22
1095,Infirmary,Immediate,Control,Baseline,0,08:30pm,2,0,1,"We had to put on these 3d glasses. They made all the colors more vibrant. There were a bunch of spiders on the walls and the display pipes. The primary colors were blue, orange, green, and yellow. There were 4 different actors, one of them had a creepy cloak with 3 faces on it. There was a dude on stilts, at the beginning of the attraction there were two women dancing on poles. Finally, there was this room where the walls were spinning and the 3d glasses made it a little harder to balance than normal. We received the glasses from a lady in a clown costume and there were various display clowns around.  ",1,88.27,74.98,45.82,11.33,1.75,1.75,0,0,5.26,0.88,4.39,0,1.75,0,0,0,2.63,0,0.88,0,0.88,0.88,0,0.88,0.88,0,0,0,7.89,1.75,0,0.88,0,0,0,7.02,0,0.88,1.75,0.88,1.75,0,0.88,0,0,0,0,0,0,0,20.18,0,2.63,10.53,7.02,0,0,2.63,0,-5.24,40.21,-0.61,-55.32,3,4,5,2,5,1,66.67,0,100,16.67,89.39,73.81,73.81,21.43,100,0,0,0,0,0,100,1,2,0,14,0,0,0,0,0,0,0,0,0,17,0,17,1,17,0.823529412,114,21
1095,Infirmary,Delay,Control,Baseline,0,08:30pm,2,1,1,"There were 2 women dancing on poles when we came in, someone gave us the 3d glasses, and then we walked past some drapes into a sewer like setting. There were extremely vibrant colors and  a bunch of big spiders everywhere along the walls and pipes. There was a man on stilts who attempted to scare us, a weird room with colorful spikes, and another actor who was draped in a cloak with three frowning faces on it. Also a room that spun with weird polka dots, we also crossed a bridge at one point. I liked Infirmary. ",1,71.21,97.11,66.12,34.6,5.1,5.1,0,0,4.08,1.02,3.06,0,0,0,1.02,1.02,1.02,0,3.06,2.04,1.02,1.02,0,1.02,1.02,0,0,0,13.27,2.04,0,0,0,0,0,11.22,0,0,1.02,1.02,0,0,0,0,0,0,0,0,2.04,3.06,17.35,0,5.1,10.2,2.04,0,0,0,5.1,-28.98,-37.74,-37.64,-11.56,3,1,4,1,5,1,0,33.33,100,75.44,40.35,100,16.48,37.36,43.96,0,0,0,0,100,100,6,1,0,6,2,0,0,0,0,0,0,0,0,15,0,15,1,13,0.461538462,98,21
1095,Asylum,Delay,Control,Baseline,0,08:30pm,1,0,0,"It was modeled after a movie set, a creepy movie set. I vaguely remember a few old school typewriters on some desks, a few directors chairs, and those weird things where someone makes a clacking sound and then the director says ""action"". There were also a few actors trying to scare us unsuccessfully. I distinctly remember liking ""Asylum"" the least.  ",1,65.02,68.76,37.69,1.32,8.2,1.64,3.28,3.28,11.48,0,11.48,3.28,1.64,1.64,3.28,1.64,1.64,3.28,6.56,1.64,4.92,3.28,0,3.28,3.28,0,0,0,9.84,1.64,0,0,0,0,1.64,8.2,0,0,0,0,0,0,1.64,0,0,0,0,0,1.64,1.64,6.56,0,1.64,3.28,0,1.64,0,1.64,3.28,18.64,63.99,14.35,-22.43,2,3,2,3,2,3,88.46,100,0,50,50,35.38,0,100,60,20,92.31,100,0,100,100,1,0,0,6,3,0,0,0,0,0,0,0,0,10,0,10,1,7,0.857142857,61,21
1095,DevilsDen,Immediate,Control,Baseline,0,08:30pm,3,0,0.6,"There was a lady who made some girl go first before us alone b/c she had one of the necklaces on. There was a guy with a sledgehammer who scared us by launching the hammer at our faces and then pulling back at the last second. Then there was a dude who tried to scare us with his chainsaw. Nex,t some dude came out of the darkness with a cinderblock and faked hitting us with it. Then we walked through some machine parts, like a chop shop area, some lady came out of nowhere and scared me. There was a disembodied head who was just covered in teeth along with some nurse lady. There was a man with a saw of some kind who was fake sleeping and then he got up and tried to scare us. There was also a weird wall of flesh thing that we had to walk through and it shook with our weight. ",1,73.88,99,45.52,1,6.88,5.63,1.25,0,1.88,0.63,1.25,0,0.63,0,0,0,0.63,0,4.38,0,4.38,2.5,0,2.5,2.5,0,0,0,18.13,3.13,0,1.88,0,1.25,0,16.25,0,1.25,3.13,3.75,1.25,0,0.63,0,0,0,0,0,0.63,3.13,15,0,5,9.38,1.25,0,0,1.88,3.76,-16.93,14.59,-10.07,-55.32,3,5,5,5,3,1,33.33,33.33,100,33.33,0,42.86,42.86,0,71.43,100,0,0,0,0,100,11,0,0,10,0,0,0,0,3,0,0,0,0,21,3,24,0.875,21,0.476190476,160,21
1095,DevilsDen,Delay,Control,Baseline,0,08:30pm,3,1,0.8,"We were accosted by some dude who swung a sledgehammer at us, then there was a guy who was revving has chainsaw at us, and finally of the three initial actors there was a man who almost hit me with a cinderblock. Everyone was wearing prison outfits. There was another man who was lying down and scared us by getting up suddenly with some kind of saw in his hand. Along with that came some sort of weird flesh wall that we all had to walk into and a bunch of air cannons positioned to scare us by blowing air loudly at our feet and heads. ",1,68.03,99,41.82,1,7.55,6.6,0,0.94,8.49,1.89,4.72,0,0,0,2.83,0,1.89,0,3.77,0,3.77,1.89,0,1.89,1.89,0,0,0,16.98,0,0,0,0,0,0,16.98,0,0.94,0,4.72,1.89,0,0.94,0,0,0,0,0,0.94,0,13.21,0,2.83,8.49,0.94,0.94,0,2.83,0.94,1.02,-14.53,-13.34,30.94,2,1,4,1,5,1,0,100,8.33,54.17,100,100,76.92,92.31,46.15,0,0,0,0,100,0,9,0,0,7,0,0,0,0,0,0,0,0,0,16,0,16,1,16,0.4375,106,21
1095,GhostlyGrounds,Delay,Control,Baseline,0,08:30pm,2,0,0.8,"It was the last attraction. I was tired and hungry at this point so I dont remember much. We had to get on a bus with strobe lights on it. Afterwards we walked into some room, and all I remember is that towards the end we walked through this really long hallway that was apart of the main housing cells of the old prison. ",1,52.84,49.35,93.71,1,6.25,4.69,0,1.56,7.81,1.56,6.25,3.13,0,0,0,1.56,1.56,3.13,4.69,0,4.69,1.56,0,1.56,0,0,0,0,4.69,0,0,0,0,0,0,4.69,0,0,0,0,4.69,0,1.56,1.56,0,1.56,0,0,0,3.13,12.5,0,3.13,7.81,1.56,0,0,9.37,3.13,9.12,-11.55,-4.84,43.76,5,1,2,1,5,1,0,85.71,0,42.86,100,100,73.91,100,73.91,0,0,100,0,100,0,2,1,0,1,0,1,0,0,0,1,3,0,1,4,6,10,0.4,4,0.25,64,21
1096,Infirmary,Delay,Role-assignment,Baseline,1,06:15pm,2,0,0.6,"I remember wearing 3d glasses, I remember a lot of neon colors, I remember walking through a tunnel and the walls were moving around you. I remember everything looking trippy because of the glasses",1,79.1,12.77,99,20.23,0,0,0,0,17.65,2.94,14.71,11.76,2.94,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,0,5.88,5.88,5.88,0,0,0,0,-24.48,-26.63,1.83,-48.64,3,4,1,1,2,3,0,66.67,100,33.33,77.78,33.33,0,0,100,5.56,100,50,0,50,58.33,1,1,0,4,0,0,0,0,0,0,0,0,0,6,0,6,1,6,0.666666667,34,18
1096,Asylum,Immediate,Role-assignment,Baseline,1,06:15pm,1,0,0.5,"a man standng at a cash register when we first waked through banging down on the table, a man speaking deliriously, a women getting ready for a show, 

",1,99,99,8.95,75.77,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,17.86,3.57,0,0,0,0,3.57,14.29,0,0,3.57,7.14,0,0,3.57,0,0,0,0,0,0,3.57,10.71,0,0,3.57,3.57,3.57,0,3.57,3.57,NA,41.24,21.68,NA,3,2,1,2,1,1,66.67,0,100,6.67,46.67,0,100,0,0,0,50,50,50,50,50,1,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,1,5,0.8,28,18
1096,Asylum,Delay,Role-assignment,Baseline,1,06:15pm,1,1,0.5,"I remember a man banging on a type writer when we first entered. I remember a lady getting ready to preform, I remember going down a ramp and getting chased by someone with a chainsaw. ",1,95.41,85.08,99,20.23,2.86,2.86,0,0,11.43,0,11.43,8.57,0,0,2.86,0,0,8.57,0,0,0,0,0,0,0,0,0,0,14.29,2.86,0,2.86,0,0,0,14.29,0,0,2.86,2.86,0,0,5.71,0,0,0,0,0,0,0,14.29,0,8.57,2.86,0,2.86,0,5.71,0,29.89,69.81,14.07,5.78,1,2,1,2,3,2,100,0,66.67,66.67,100,33.33,100,0,66.67,33.33,100,0,100,100,0,1,0,0,2,0,2,0,0,0,0,0,0,0,3,2,5,0.6,3,0.666666667,35,18
1096,DevilsDen,Delay,Role-assignment,Test,1,06:15pm,3,0,0.8,"I remember someone going frantic when first walking in. I remember walking through bodies hanging upside down with 2 people standing in the corners. I remember people jumping through bars. I remember going upstairs and seeing big creatures by the steps, I remember ",1,89.52,4.93,99,3.38,0,0,0,0,13.95,0,13.95,11.63,0,0,2.33,0,0,11.63,2.33,0,2.33,2.33,0,2.33,2.33,0,0,0,2.33,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98,30.23,0,13.95,13.95,2.33,0,0,0,6.98,-22.49,-17.1,-38.79,-11.56,2,1,4,1,2,1,0,100,50,6.25,62.5,100,0,0,62.5,6.25,0,0,0,100,100,3,0,0,5,0,0,0,0,0,0,0,0,1,8,1,9,0.888888889,8,0.625,43,18
1096,GhostlyGrounds,Immediate,Role-assignment,Share,1,06:15pm,4,0,0.8,"peope jumping out from the cages, bodys hanging from the ceiling and 2 peope standing in each corner, entering on a school bus, going up and down stairs, people in cages",1,99,40.06,99,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,32.26,0,9.68,22.58,0,0,0,0,6.45,NA,53.14,12.16,NA,4,2,1,3,1,1,78.57,50,0,100,50,0,100,0,0,100,50,50,50,50,50,1,1,0,4,0,0,0,0,0,0,0,0,0,6,0,6,1,6,0.666666667,31,18
1096,GhostlyGrounds,Delay,Role-assignment,Share,1,06:15pm,4,1,0.8,I remember walking through the hallway with empty cells on each side. I remember a lot of fog. I remember people popping out of the cells and following us. I remember the weird noises that they would make,1,92.7,25.84,97.49,1,2.63,2.63,0,0,15.79,0,15.79,10.53,2.63,2.63,0,0,0,10.53,5.26,0,5.26,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,2.63,0,0,0,0,2.63,7.89,13.16,0,2.63,7.89,0,2.63,0,2.63,10.52,42.17,65.07,21.07,40.37,1,4,4,4,1,5,100,46.15,100,0,0,0,0,0,100,100,87.5,87.5,87.5,100,0,0,0,0,1,0,3,0,0,2,0,0,0,0,1,5,6,0.166666667,1,1,38,18
1097,Infirmary,Immediate,Role-assignment,Baseline,1,06:15pm,2,0,0.8,"Bright colors, 3d glasses, spiders, moving tunnel, 
",1,89.52,40.06,24.32,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,14.29,0,28.57,0,0,0,0,NA,NA,NA,NA,1,1,1,1,1,1,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,1,4,1,7,18
1097,Infirmary,Delay,Role-assignment,Baseline,1,06:15pm,2,1,0.8,"bright colors 
spiders 
3d glasses 
girls painting 
spinny tunnel 
",1,89.52,92.24,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,22.22,0,0,0,0,NA,NA,NA,NA,1,1,1,1,1,1,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,1,0,4,0,0,0,0,0,0,0,0,0,5,0,5,1,5,0.8,9,18
1097,Asylum,Delay,Role-assignment,Baseline,1,06:15pm,1,0,0.25,"jail cells 
m’en screaming
chain saw 
thé color red 
cut off limbs 
",1,96.67,40.06,1,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.77,0,0,0,23.08,7.69,0,0,0,NA,4.96,NA,NA,5,1,1,1,1,1,0,0,0,0,100,50,50,50,50,50,50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
1097,DevilsDen,Delay,Role-assignment,Test,1,06:15pm,4,0,0.6,"hanging bodies 
smoke 
",1,89.52,40.06,99,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,2,1,3,18
1097,GhostlyGrounds,Immediate,Role-assignment,Share,1,06:15pm,5,0,0.4,"SCary ass people 
bodies from the ceiling 
up and down stairs
school bus
people in cages
",1,99,11.66,54.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,6.25,6.25,0,6.25,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,18.75,0,0,18.75,0,0,0,0,12.5,NA,-20.34,21.68,NA,2,3,1,1,1,1,0,100,100,0,50,0,0,100,0,0,50,50,50,50,50,1,1,0,3,0,0,0,0,0,0,0,0,0,5,0,5,1,5,0.6,16,18
1097,GhostlyGrounds,Delay,Role-assignment,Share,1,06:15pm,5,1,0.6,"a man at a computer 
moving floor 
cages
school bus
upstairs 
red
foliage
air guns 
tunnel
waiting in line 
",1,99,70.59,99,20.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,31.58,0,5.26,21.05,5.26,0,0,0,0,NA,88.26,NA,NA,1,1,1,2,1,1,100,0,0,0,44.44,50,50,50,50,50,50,50,50,50,50,1,2,0,6,0,0,1,0,0,0,0,0,0,9,1,10,0.9,9,0.666666667,19,18
1098,Infirmary,Immediate,Role-assignment,Baseline,1,06:15pm,2,0,1,there was a spinning tunnel. there were clowns. they had us wear glasses. the ground felt like it moved,1,22.98,98.27,93.14,20.23,5.26,5.26,0,0,5.26,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,26.32,0,10.53,10.53,0,0,5.26,0,5.26,26.97,56.07,-6.11,30.94,1,3,4,2,4,1,100,0,0,100,0,66.67,66.67,100,0,44.44,0,0,0,100,0,1,1,0,2,0,0,0,0,0,0,0,0,0,4,0,4,1,4,0.5,19,18
1098,Infirmary,Delay,Role-assignment,Baseline,1,06:15pm,2,1,0.8,there we people standing on platforms. they gave us the glasses there were large spiders. we walked through a spinning tube. there was  a clown at the end. there were walls covered in poka dots.,1,72.76,99,97.09,20.23,8.57,8.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,2.86,0,0,0,0,0,11.43,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,25.71,0,5.71,20,0,0,0,0,5.71,NA,-20.21,-27.46,NA,4,1,1,1,3,1,0,0,50,100,0,100,100,0,50,50,50,50,50,50,50,1,1,0,5,0,0,0,0,0,0,0,0,0,7,0,7,1,7,0.714285714,35,18
